chr	st	en	ID	blank	dir	WT_ChIP_Set1A_1	WT_ChIP_Set1A_2	
chr6	86292950	86294750	8.78943889375031	0	+	1.63498	1.61051
chr6	86315305	86317105	7.23240264269536	0	+	4.70056	5.01456
chr6	86320955	86322755	8.65551300603133	0	+	9.80987	9.8827
chr6	86353910	86355710	10.4017365524323	0	+	9.87799	8.78462
chr6	86387655	86389455	11.147965414596	0	+	9.74174	14.4946
chr6	86436480	86438280	9.41450574068253	0	+	3.33808	3.98968
chr6	86448430	86450230	7.07061924021522	0	+	0.885613	1.57391
chr6	86533635	86535435	10.1672069049308	0	+	2.92933	2.92821
chr6	86900400	86902200	12.2229158871617	0	+	2.58871	2.30596
chr6	87744785	87746585	10.4596400815194	0	+	0.613117	0.915065
chr6	87787575	87789375	8.38956787372518	0	+	10.423	10.4683
chr6	87799460	87801260	8.13040525489541	0	+	14.1698	16.5078
chr6	87860795	87862595	8.59644546003893	0	+	1.77123	1.57391
chr6	87863340	87865140	8.63627806567885	0	+	4.08744	5.27077
chr6	87962125	87963925	8.12500618326631	0	+	2.04372	2.63539
chr6	87963175	87964975	6.29211234488974	0	+	1.90747	2.08635
chr6	88182300	88184100	10.5186374535272	0	+	2.24809	1.93994
chr6	88185395	88187195	11.0948582318144	0	+	2.72496	2.59878
chr6	88419075	88420875	7.83315193555541	0	+	0.681241	1.24449
chr6	88431675	88433475	7.84872316317117	0	+	1.9756	1.3543
chr6	88432420	88434220	9.99302018329322	0	+	1.9756	1.24449
chr6	88467650	88469450	6.77755047686677	0	+	8.24301	9.44347
chr6	88517850	88519650	7.80813588498644	0	+	0	0
chr6	88847360	88849160	10.2723206446431	0	+	2.99746	3.73346
chr6	88874925	88876725	7.70654676010808	0	+	1.29436	1.28109
chr6	89074865	89076665	9.62474288489674	0	+	1.36248	1.24449
chr6	89258075	89259875	7.83842318788849	0	+	1.7031	2.15955
chr6	89457790	89459590	9.22518187626371	0	+	1.49873	1.90333
chr6	89483110	89484910	8.05695539359878	0	+	0.681241	0.84186
chr6	89563290	89565090	8.08052927144339	0	+	0.817489	1.02487
chr6	90401070	90402870	8.74020201591455	0	+	1.83935	2.7818
chr6	90482170	90483970	8.62581424115505	0	+	2.31622	2.7818
chr6	90583590	90585390	9.35480990815325	0	+	1.36248	1.72032
chr6	90585065	90586865	10.0139058804928	0	+	2.45247	2.56218
chr6	91052770	91054570	8.14083053543876	0	+	1.7031	1.90333
chr6	91418275	91420075	10.6372906382687	0	+	2.86121	2.19616
chr6	91423210	91425010	6.07419426553467	0	+	9.40112	9.80949
chr6	91464575	91466375	4.67007326100161	0	+	8.71988	8.71142
chr6	91465450	91467250	4.86040854271318	0	+	8.58363	8.85783
chr6	91615120	91616920	8.28129655351629	0	+	2.92933	2.8916
chr6	91634025	91635825	6.30992893292029	0	+	3.88307	3.91648
chr6	91640750	91642550	14.2098286572115	0	+	2.79309	2.41577
chr6	91647525	91649325	5.87874879312425	0	+	0.885613	1.02487
chr6	91649925	91651725	12.3721156850742	0	+	4.49619	3.84327
chr6	91654910	91656710	12.18985679923	0	+	2.04372	3.18443
chr6	91662325	91664125	19.5646431663454	0	+	2.65684	2.8916
chr6	91670185	91671985	9.34816892355525	0	+	0.953737	1.24449
chr6	91954545	91956345	8.95022277924563	0	+	2.17997	1.75692
chr6	91964490	91966290	9.25724631666586	0	+	1.7031	1.24449
chr6	92041310	92043110	7.70550127232245	0	+	8.85613	12.3717
chr6	92193530	92195330	3.94339744449655	0	+	3.47433	2.37917
chr6	92444915	92446715	11.2706362985385	0	+	2.31622	3.98968
chr6	92760835	92762635	9.00717294499342	0	+	2.04372	2.67199
chr6	92765280	92767080	9.5734063386512	0	+	2.11185	2.19616
chr6	92776790	92778590	7.76015498198637	0	+	1.83935	1.79353
chr6	92791035	92792835	10.1693172818232	0	+	2.52059	2.41577
chr6	92793170	92794970	11.6321708008078	0	+	2.45247	2.41577
chr6	93080670	93082470	8.02579975029713	0	+	1.90747	1.50071
chr6	93579090	93580890	11.8809399324299	0	+	1.90747	2.8184
chr6	93598165	93599965	7.98130042597028	0	+	1.49873	2.41577
chr6	93665960	93667760	7.6796511084968	0	+	2.45247	2.19616
chr6	93666530	93668330	8.43266466284932	0	+	2.38434	2.41577
chr6	93707015	93708815	8.59854806366677	0	+	3.88307	4.35571
chr6	93767685	93769485	9.96574775624867	0	+	1.83935	1.75692
chr6	93822830	93824630	10.4793792364858	0	+	2.11185	3.44064
chr6	93861740	93863540	10.2611030089733	0	+	2.45247	2.48898
chr6	93862230	93864030	10.2611030089733	0	+	2.17997	2.45237
chr6	93862865	93864665	5.8364471850833	0	+	1.9756	2.41577
chr6	93901220	93903020	8.82898138004126	0	+	2.31622	2.8184
chr6	94118915	94120715	7.71713155422534	0	+	1.7031	2.01314
chr6	94129585	94131385	9.44037972468469	0	+	1.77123	1.86673
chr6	94133155	94134955	10.406939612382	0	+	2.86121	2.12295
chr6	94155105	94156905	8.94204615119136	0	+	0.885613	2.08635
chr6	94201010	94202810	7.65000942892299	0	+	2.17997	1.68372
chr6	94214255	94216055	8.01363830494493	0	+	1.29436	1.3909
chr6	94570145	94571945	9.17757004256693	0	+	2.11185	1.72032
chr6	94596310	94598110	13.8292693013068	0	+	2.38434	2.70859
chr6	94704375	94706175	11.5895487639487	0	+	3.61058	2.34257
chr6	94723055	94724855	8.62653958894261	0	+	3.74682	3.91648
chr6	94798960	94800760	8.13108223219064	0	+	1.63498	2.23276
chr6	94901340	94903140	11.5700518814039	0	+	2.31622	1.86673
chr6	96238640	96240440	9.32263835680624	0	+	1.29436	1.13468
chr6	96736610	96738410	7.6106702214386	0	+	0.136248	0.402629
chr6	96994960	96996760	7.72322460483974	0	+	3.20183	2.7818
chr6	96995835	96997635	8.57965263172577	0	+	2.92933	2.63539
chr6	96997035	96998835	10.2001797539037	0	+	1.7031	1.72032
chr6	97306900	97308700	11.0518307863579	0	+	1.49873	1.20789
chr6	97344950	97346750	3.68329783244409	0	+	1.56685	2.45237
chr6	97346085	97347885	10.8711764634676	0	+	2.17997	2.08635
chr6	97467065	97468865	8.78795646955329	0	+	1.49873	1.3909
chr6	97470890	97472690	10.2185805839398	0	+	1.22623	1.4275
chr6	97478475	97480275	9.39932550558708	0	+	0.953737	1.13468
chr6	97615980	97617780	9.7582975236366	0	+	1.9756	1.3909
chr6	97667620	97669420	8.10816727674299	0	+	1.63498	1.4275
chr6	97900710	97902510	10.0084211888924	0	+	2.17997	1.86673
chr6	97902370	97904170	7.73806131545721	0	+	2.52059	2.74519
chr6	97905825	97907625	8.36986022289051	0	+	2.58871	2.30596
chr6	97911045	97912845	13.5774760100179	0	+	2.65684	3.07462
chr6	98532420	98534220	7.80893374820942	0	+	2.17997	1.97654
chr6	98976955	98978755	5.8853671057148	0	+	2.58871	2.41577
chr6	98977955	98979755	8.69483377022511	0	+	3.26996	2.96481
chr6	98978855	98980655	9.60756001169695	0	+	2.17997	2.63539
chr6	98979680	98981480	8.82169981599546	0	+	1.63498	2.04975
chr6	99189875	99191675	9.61746219124357	0	+	1.36248	1.53731
chr6	99213350	99215150	7.69733611130686	0	+	1.36248	1.61051
chr6	99259260	99261060	8.43075590643647	0	+	1.29436	1.53731
chr6	99328210	99330010	12.1358284744491	0	+	2.11185	1.61051
chr6	99471330	99473130	8.83095316078602	0	+	2.38434	3.18443
chr6	99564590	99566390	10.6924708533432	0	+	1.9756	1.97654
chr6	99840815	99842615	9.04090624819161	0	+	2.38434	1.93994
chr6	99845835	99847635	10.1149336666399	0	+	0.749365	1.24449
chr6	99976900	99978700	9.37239767204691	0	+	0.885613	0.98827
chr6	100129930	100131730	10.1034752324536	0	+	2.17997	2.37917
chr6	100152720	100154520	12.1714361726472	0	+	3.13371	3.25763
chr6	100163350	100165150	8.09444367427424	0	+	2.17997	1.79353
chr6	100219860	100221660	9.39006944772231	0	+	1.56685	1.90333
chr6	100284220	100286020	17.748395740823	0	+	2.86121	3.03802
chr6	100327770	100329570	20.8357130260519	0	+	2.58871	3.44064
chr6	100334560	100336360	9.62746171277318	0	+	2.38434	1.90333
chr6	100340025	100341825	11.973734279155	0	+	1.49873	2.12295
chr6	100370465	100372265	15.2256281265049	0	+	2.58871	2.45237
chr6	100373455	100375255	11.5786511065346	0	+	7.01678	6.73488
chr6	100403120	100404920	7.60008308913823	0	+	0.749365	0.951667
chr6	100431295	100433095	12.1076360624642	0	+	1.77123	1.93994
chr6	100448385	100450185	14.6414665452059	0	+	1.56685	3.36744
chr6	101928380	101930180	9.84990077661707	0	+	2.72496	2.15955
chr6	102616365	102618165	11.1983943603528	0	+	0.272496	0.512436
chr6	102686855	102688655	14.0365919954349	0	+	0.817489	0.732052
chr6	103598265	103600065	51.7406616133969	0	+	139.177	86.3089
chr6	103759745	103761545	7.801955280101	0	+	2.17997	1.79353
chr6	106596285	106598085	8.47327922702475	0	+	1.08999	1.57391
chr6	107167635	107169435	8.05601279378697	0	+	1.63498	1.57391
chr6	107626275	107628075	7.65711305130348	0	+	0.544993	0.512436
chr6	108020305	108022105	9.16666169844661	0	+	1.49873	2.04975
chr6	108283085	108284885	10.870134662288	0	+	1.77123	1.57391
chr6	108405700	108407500	11.6922944224454	0	+	2.86121	3.14782
chr6	108480910	108482710	12.360599313602	0	+	2.79309	3.22103
chr6	108519900	108521700	13.7826840474163	0	+	2.79309	3.11122
chr6	108593065	108594865	7.79644956295251	0	+	1.36248	1.72032
chr6	108635810	108637610	12.2156895287263	0	+	1.9756	2.74519
chr6	108746100	108747900	9.44832083423896	0	+	1.08999	1.75692
chr6	111395450	111397250	7.90251781845801	0	+	1.43061	1.4641
chr6	112706110	112707910	8.05522929351135	0	+	1.29436	1.72032
chr6	112931635	112933435	7.99898448758969	0	+	1.43061	2.04975
chr6	112995710	112997510	8.80808805185937	0	+	13.6248	14.6776
chr6	113216545	113218345	9.81429065011493	0	+	1.77123	1.93994
chr6	113232835	113234635	9.57532684237124	0	+	1.63498	1.93994
chr6	113245460	113247260	9.31955050156935	0	+	1.83935	2.74519
chr6	113313635	113315435	8.78761560775027	0	+	2.17997	3.07462
chr6	113317235	113319035	11.1333710820578	0	+	3.4062	3.18443
chr6	113345725	113347525	10.5007795859776	0	+	2.24809	3.25763
chr6	113436480	113438280	12.6487606175738	0	+	2.79309	2.15955
chr6	113480900	113482700	9.69787268790565	0	+	5.79055	5.52699
chr6	113554280	113556080	6.5733720585106	0	+	7.3574	8.67481
chr6	113604010	113605810	7.95544724436913	0	+	2.58871	2.7818
chr6	113610565	113612365	8.45523681280489	0	+	2.45247	3.55045
chr6	113632950	113634750	11.730692884029	0	+	2.52059	2.19616
chr6	113635720	113637520	11.4986521297544	0	+	2.65684	2.23276
chr6	113636370	113638170	12.8540941786633	0	+	2.99746	2.41577
chr6	113639195	113640995	14.4113485015658	0	+	1.7031	2.26936
chr6	113836325	113838125	11.6729220171808	0	+	1.36248	0.768654
chr6	114795730	114797530	9.46836810029283	0	+	2.92933	3.03802
chr6	115026275	115028075	8.45353694776534	0	+	1.22623	1.20789
chr6	115201350	115203150	9.15354502210211	0	+	1.77123	0.878462
chr6	115285135	115286935	9.42299236246043	0	+	1.90747	1.57391
chr6	115449025	115450825	7.87337296556048	0	+	1.36248	1.53731
chr6	115599495	115601295	11.1657458844096	0	+	2.92933	3.22103
chr6	115624790	115626590	8.08149955305424	0	+	10.1505	12.5181
chr6	115647075	115648875	8.10395390332561	0	+	2.92933	3.58705
chr6	115664195	115665995	8.71249306713617	0	+	2.52059	2.63539
chr6	115679865	115681665	8.25175732153396	0	+	2.31622	2.30596
chr6	115680245	115682045	8.25175732153396	0	+	2.04372	2.04975
chr6	115680630	115682430	8.37854957005112	0	+	2.24809	1.68372
chr6	115802140	115803940	8.21303626178687	0	+	6.06304	5.41718
chr6	115802925	115804725	3.80661224266181	0	+	6.74428	5.96622
chr6	116156850	116158650	6.3752975867063	0	+	5.31368	4.94135
chr6	116157280	116159080	7.95862393144737	0	+	5.44993	5.12436
chr6	116157570	116159370	6.3752975867063	0	+	5.10931	5.12436
chr6	116527805	116529605	9.71389615326356	0	+	0.34062	0.622244
chr6	117148260	117150060	8.1401963364196	0	+	1.29436	1.79353
chr6	117790595	117792395	8.25342188506508	0	+	5.04118	6.47866
chr6	117830560	117832360	9.06827795963165	0	+	2.58871	3.55045
chr6	117855850	117857650	10.1307911208906	0	+	15.2598	17.3862
chr6	117856620	117858420	10.802879214802	0	+	18.8704	19.1432
chr6	117857450	117859250	10.802879214802	0	+	10.2186	9.04084
chr6	117865980	117867780	9.95651724276547	0	+	6.74428	7.24731
chr6	117867095	117868895	9.61685061173868	0	+	7.15303	7.17411
chr6	117906200	117908000	8.44314791400877	0	+	1.77123	1.72032
chr6	118016280	118018080	9.07464681831779	0	+	3.61058	3.36744
chr6	118368300	118370100	5.30006884833973	0	+	10.968	12.2985
chr6	119149230	119151030	7.81368755604855	0	+	2.72496	1.93994
chr6	119274915	119276715	14.1006312640696	0	+	1.83935	1.72032
chr6	119286765	119288565	7.21921833353219	0	+	1.56685	1.57391
chr6	119287135	119288935	11.9295474892771	0	+	1.9756	1.86673
chr6	119288030	119289830	13.0445213419575	0	+	2.58871	1.64712
chr6	119366160	119367960	2.95278973122161	0	+	2.45247	2.63539
chr6	119398650	119400450	10.4231035833123	0	+	2.58871	3.22103
chr6	119796860	119798660	7.21736666648348	0	+	9.0605	9.9559
chr6	120014050	120015850	13.6453080442168	0	+	2.58871	3.33084
chr6	120018730	120020530	10.1494241382582	0	+	0.953737	2.15955
chr6	120061085	120062885	10.6423037006145	0	+	2.86121	3.44064
chr6	120138005	120139805	11.8652303651491	0	+	3.81495	3.58705
chr6	120148570	120150370	7.96206159942529	0	+	2.72496	2.04975
chr6	120179290	120181090	8.8290017001901	0	+	2.45247	2.56218
chr6	120224480	120226280	9.60000973161209	0	+	2.79309	2.41577
chr6	120238480	120240280	9.88580345113686	0	+	1.90747	2.63539
chr6	120240655	120242455	14.9719778434987	0	+	2.24809	2.45237
chr6	120242570	120244370	7.63852463819844	0	+	4.01932	3.22103
chr6	120256460	120258260	12.4994800520982	0	+	2.45247	2.48898
chr6	120306665	120308465	6.14913835606247	0	+	4.70056	4.2825
chr6	120312870	120314670	8.16734606005428	0	+	14.7148	19.619
chr6	120460840	120462640	8.93273503582703	0	+	2.11185	2.52558
chr6	120785635	120787435	6.72317520094931	0	+	6.47179	6.11263
chr6	120927615	120929415	7.82642890899556	0	+	1.49873	2.30596
chr6	120952725	120954525	10.4564315988147	0	+	2.86121	3.00141
chr6	121058765	121060565	9.60588445921423	0	+	11.3767	11.1638
chr6	122287985	122289785	10.733700274464	0	+	4.29182	4.68513
chr6	122289040	122290840	10.5331556118591	0	+	6.94865	7.54013
chr6	122305230	122307030	8.08738579088674	0	+	1.9756	2.12295
chr6	122315855	122317655	12.6208376965349	0	+	2.52059	2.08635
chr6	122418380	122420180	9.05475302571047	0	+	2.31622	2.41577
chr6	122420415	122422215	9.15148873117118	0	+	2.45247	1.97654
chr6	122557530	122559330	16.0784659993398	0	+	2.72496	4.1727
chr6	122576560	122578360	6.75386593643614	0	+	1.90747	2.30596
chr6	122612535	122614335	15.2127309651557	0	+	3.4062	2.8184
chr6	122691115	122692915	7.02940433531104	0	+	4.63244	5.01456
chr6	122713110	122714910	13.8921539645567	0	+	3.47433	4.2093
chr6	122716435	122718235	14.0957331968561	0	+	1.83935	1.97654
chr6	122719925	122721725	10.4472737725182	0	+	4.15557	2.34257
chr6	122776120	122777920	9.75724202280179	0	+	2.99746	3.07462
chr6	124379105	124380905	9.37415724002954	0	+	2.11185	2.04975
chr6	124380960	124382760	5.0442312464848	0	+	2.58871	1.90333
chr6	124682015	124683815	6.80784081548986	0	+	2.86121	2.52558
chr6	124682695	124684495	12.0290794194539	0	+	2.31622	2.56218
chr6	124693685	124695485	4.89721533672935	0	+	2.45247	2.74519
chr6	124703260	124705060	7.65206515445613	0	+	1.77123	2.30596
chr6	124757955	124759755	5.37764599641838	0	+	3.4062	3.33084
chr6	124758240	124760040	5.37764599641838	0	+	3.47433	3.40404
chr6	124761300	124763100	4.03929139568548	0	+	1.22623	1.31769
chr6	124761690	124763490	4.03929139568548	0	+	1.63498	1.53731
chr6	124762575	124764375	6.93093050753998	0	+	2.79309	2.59878
chr6	124778190	124779990	9.81474813008165	0	+	10.3549	11.9324
chr6	124780930	124782730	9.69250309221611	0	+	2.38434	2.37917
chr6	124799630	124801430	10.1187180846687	0	+	2.38434	2.7818
chr6	124799945	124801745	10.6399268189125	0	+	2.24809	2.7818
chr6	124800145	124801945	6.17887578287378	0	+	2.11185	2.56218
chr6	124854990	124856790	10.4730210716692	0	+	1.56685	2.08635
chr6	124858910	124860710	7.56091472579504	0	+	3.33808	3.47725
chr6	124880955	124882755	7.50042571398855	0	+	8.37926	9.15065
chr6	124914220	124916020	10.0686386591096	0	+	14.2379	19.3994
chr6	124948220	124950020	5.84561707324233	0	+	2.17997	2.59878
chr6	124949015	124950815	8.31661339550985	0	+	1.90747	2.08635
chr6	124958695	124960495	5.89332815684369	0	+	9.80987	14.8607
chr6	125017460	125019260	5.07388889851627	0	+	2.79309	1.97654
chr6	125045755	125047555	6.45326868117532	0	+	4.90493	6.22244
chr6	125107895	125109695	6.80256442439211	0	+	1.43061	0.98827
chr6	125110930	125112730	7.0772009229054	0	+	2.38434	2.63539
chr6	125113620	125115420	11.3496882679385	0	+	6.40366	7.32052
chr6	125114540	125116340	12.8012503106681	0	+	7.15303	8.89443
chr6	125115200	125117000	13.5566527729857	0	+	5.44993	6.91789
chr6	125118515	125120315	5.07646650567338	0	+	1.08999	1.31769
chr6	125119180	125120980	6.35012524323777	0	+	1.08999	1.24449
chr6	125120710	125122510	6.51157403648334	0	+	2.31622	2.01314
chr6	125120910	125122710	6.51157403648334	0	+	2.79309	2.34257
chr6	125121580	125123380	11.657958266496	0	+	2.24809	2.41577
chr6	125122375	125124175	8.32880198254517	0	+	1.83935	2.12295
chr6	125140485	125142285	8.64481810032758	0	+	7.01678	10.1755
chr6	125165020	125166820	7.63864404282882	0	+	5.58617	6.58847
chr6	125304035	125305835	9.8252236459627	0	+	2.65684	3.00141
chr6	125310750	125312550	4.30695271974276	0	+	2.24809	3.33084
chr6	125313265	125315065	9.55998046032688	0	+	2.31622	2.855
chr6	125317855	125319655	10.084146976689	0	+	1.90747	2.37917
chr6	125360955	125362755	10.6380197800822	0	+	3.74682	3.44064
chr6	125362140	125363940	7.74845508319477	0	+	3.74682	2.45237
chr6	125379890	125381690	8.38659569949584	0	+	2.17997	2.26936
chr6	125383885	125385685	16.2464859831998	0	+	2.38434	3.66026
chr6	125395195	125396995	14.7683732052755	0	+	2.65684	1.61051
chr6	125429680	125431480	12.7401063120991	0	+	1.83935	2.08635
chr6	125440540	125442340	11.3406186482495	0	+	2.17997	3.44064
chr6	125455080	125456880	11.275492426495	0	+	2.45247	1.72032
chr6	125489535	125491335	8.10266589034766	0	+	2.38434	1.61051
chr6	125527130	125528930	9.3847668251753	0	+	2.58871	2.74519
chr6	125535035	125536835	7.79429900771214	0	+	2.24809	1.93994
chr6	125537315	125539115	6.2610090122888	0	+	3.61058	3.44064
chr6	125538020	125539820	8.06823833344858	0	+	3.26996	3.51385
chr6	125540560	125542360	11.0024740958917	0	+	2.86121	3.66026
chr6	125542535	125544335	14.4121339071119	0	+	2.52059	3.22103
chr6	126764520	126766320	9.69801515168536	0	+	1.9756	2.41577
chr6	126968760	126970560	7.83602181849631	0	+	1.08999	0.84186
chr6	127199385	127201185	7.55381906195014	0	+	1.02186	0.805257
chr6	127285760	127287560	9.93224294870276	0	+	2.52059	2.23276
chr6	127424595	127426395	8.73496952287036	0	+	1.15811	1.24449
chr6	127640915	127642715	7.73721271767928	0	+	1.56685	1.06148
chr6	127649350	127651150	14.2545678753891	0	+	0.953737	1.09808
chr6	127684975	127686775	10.1533096564803	0	+	1.63498	0.878462
chr6	127717115	127718915	6.15096829869118	0	+	2.11185	2.56218
chr6	127777450	127779250	9.26275535127092	0	+	2.31622	2.855
chr6	127784795	127786595	8.14614548056691	0	+	1.63498	1.72032
chr6	127843140	127844940	8.4487196578865	0	+	1.29436	1.13468
chr6	128091725	128093525	8.43654982742047	0	+	3.13371	2.67199
chr6	128204600	128206400	14.2696452518914	0	+	2.52059	3.69686
chr6	128208265	128210065	10.0389778265148	0	+	1.90747	1.57391
chr6	128211275	128213075	16.5311335748049	0	+	2.65684	2.34257
chr6	128230300	128232100	13.3836408394556	0	+	2.86121	3.14782
chr6	128234655	128236455	11.56143196112	0	+	2.52059	2.04975
chr6	128245340	128247140	14.4164298427351	0	+	3.47433	2.56218
chr6	128248570	128250370	10.7426681629275	0	+	2.72496	2.855
chr6	128282230	128284030	6.93391833155588	0	+	2.17997	1.61051
chr6	128312515	128314315	7.11010592264769	0	+	6.47179	7.46693
chr6	128356695	128358495	4.25755715019736	0	+	1.83935	1.3909
chr6	128358305	128360105	10.1174085352502	0	+	2.38434	1.68372
chr6	128373625	128375425	10.5015570192789	0	+	5.10931	5.08776
chr6	128387015	128388815	7.733051501314	0	+	7.56177	7.46693
chr6	128409775	128411575	12.0345843237162	0	+	2.31622	3.51385
chr6	128414680	128416480	13.3316493538365	0	+	2.31622	2.04975
chr6	129312885	129314685	5.51334107379989	0	+	1.56685	1.4275
chr6	131326680	131328480	7.80805781384401	0	+	1.77123	1.53731
chr6	131331510	131333310	8.01020332833794	0	+	1.7031	2.01314
chr6	133119110	133120910	15.5161165686017	0	+	0.681241	0.475834
chr6	133912350	133914150	10.7096371878354	0	+	2.04372	2.12295
chr6	133936420	133938220	13.2248707213869	0	+	2.38434	2.855
chr6	133958785	133960585	7.87717581922036	0	+	0.408744	0.256218
chr6	133959930	133961730	8.53200408144048	0	+	0	0
chr6	133985395	133987195	5.92464763831419	0	+	3.74682	3.51385
chr6	134171630	134173430	7.57161064765062	0	+	2.17997	2.04975
chr6	134363665	134365465	8.36493050451367	0	+	4.56431	4.42891
chr6	134365805	134367605	9.0116311417922	0	+	1.90747	2.59878
chr6	134528765	134530565	8.57348082868556	0	+	1.90747	2.15955
chr6	134754005	134755805	10.4234062274326	0	+	2.45247	2.67199
chr6	134837230	134839030	11.486960107384	0	+	2.31622	3.87987
chr6	134846705	134848505	7.31281718391292	0	+	12.603	10.2487
chr6	134910810	134912610	8.9394132804125	0	+	1.83935	2.04975
chr6	134989985	134991785	14.7853336590201	0	+	3.13371	3.33084
chr6	134991220	134993020	10.0068531151105	0	+	2.79309	2.7818
chr6	134994700	134996500	9.31927902901455	0	+	1.49873	2.19616
chr6	135014985	135016785	5.73473726879842	0	+	2.45247	2.45237
chr6	135020915	135022715	8.15736284387517	0	+	1.9756	1.4275
chr6	136438960	136440760	11.1614630859387	0	+	2.24809	2.23276
chr6	136446520	136448320	13.4300774903698	0	+	3.74682	3.36744
chr6	136466895	136468695	8.64263608932637	0	+	4.01932	5.30738
chr6	136491015	136492815	7.79733511416918	0	+	2.38434	2.30596
chr6	136505785	136507585	7.98212783913111	0	+	1.83935	2.52558
chr6	136775370	136777170	7.5936828887056	0	+	11.8536	16.9104
chr6	136878400	136880200	9.62640222780303	0	+	2.31622	2.12295
chr6	137450590	137452390	7.90728592538838	0	+	1.22623	2.04975
chr6	137451420	137453220	8.23973203992845	0	+	1.29436	2.01314
chr6	137490540	137492340	10.3147861552666	0	+	1.77123	1.90333
chr6	137508375	137510175	7.72539910676646	0	+	0.953737	1.09808
chr6	140141505	140143305	9.54308345322571	0	+	1.63498	1.31769
chr6	140145540	140147340	12.50417838196	0	+	0.885613	0.951667
chr6	140284705	140286505	11.2111294047636	0	+	2.31622	2.34257
chr6	140286480	140288280	8.90984788418058	0	+	2.11185	2.15955
chr6	140547300	140549100	8.82056492273474	0	+	2.24809	2.15955
chr6	140551780	140553580	12.4653274312559	0	+	1.7031	1.68372
chr6	140554045	140555845	8.92603447174625	0	+	2.38434	2.04975
chr6	140556270	140558070	9.56336305570876	0	+	1.22623	2.12295
chr6	140570895	140572695	7.70765933970853	0	+	9.40112	9.00424
chr6	140615560	140617360	7.7135431425114	0	+	1.49873	2.08635
chr6	140621375	140623175	7.75520702572539	0	+	0.817489	1.64712
chr6	140624205	140626005	10.3191690014547	0	+	0.885613	0.98827
chr6	140674185	140675985	9.07048142018672	0	+	1.02186	1.02487
chr6	141544825	141546625	10.0413907275023	0	+	0.953737	0.768654
chr6	141548665	141550465	9.42093565427115	0	+	1.56685	1.13468
chr6	142455070	142456870	11.4396020435003	0	+	4.42806	4.09949
chr6	142815235	142817035	8.44047597788474	0	+	0.817489	0.84186
chr6	142815935	142817735	8.44047597788474	0	+	1.02186	0.878462
chr6	142836050	142837850	8.61082818159482	0	+	2.72496	2.59878
chr6	142900600	142902400	7.64918144244722	0	+	1.08999	1.3909
chr6	142910470	142912270	8.24098375237195	0	+	2.45247	2.34257
chr6	142944430	142946230	8.57052323478588	0	+	1.02186	1.09808
chr6	143015990	143017790	9.64948374588154	0	+	2.45247	2.37917
chr6	143046970	143048770	10.2930852809774	0	+	7.42552	9.9193
chr6	143047480	143049280	7.52692804395209	0	+	8.03864	9.9193
chr6	143064575	143066375	10.1029080648775	0	+	0.885613	1.02487
chr6	143089325	143091125	14.1155331706238	0	+	3.13371	2.74519
chr6	143099915	143101715	8.15265276431887	0	+	2.11185	2.45237
chr6	143103075	143104875	13.3580297019338	0	+	2.92933	2.23276
chr6	144198635	144200435	7.59476149184188	0	+	1.22623	0.915065
chr6	144221065	144222865	9.0551661592437	0	+	2.04372	1.86673
chr6	144308975	144310775	10.6490170699017	0	+	2.17997	2.45237
chr6	144318725	144320525	9.13312570691043	0	+	2.38434	2.34257
chr6	144995580	144997380	9.09217527121526	0	+	2.45247	2.96481
chr6	144997385	144999185	11.2358982940305	0	+	1.90747	2.34257
chr6	145001350	145003150	7.70318886435713	0	+	1.83935	1.50071
chr6	145010995	145012795	9.53203061178762	0	+	2.17997	2.04975
chr6	145023090	145024890	8.09942919779133	0	+	3.4062	3.95308
chr6	145039430	145041230	11.3119305313663	0	+	1.90747	2.63539
chr6	145041725	145043525	11.9712780084697	0	+	2.86121	2.34257
chr6	145121750	145123550	7.03303962892573	0	+	2.31622	1.79353
chr6	145123365	145125165	8.49415343246951	0	+	3.4062	3.03802
chr6	145124425	145126225	13.4230936165309	0	+	2.58871	2.8184
chr6	145159345	145161145	10.733224322369	0	+	6.81241	6.62507
chr6	145221105	145222905	7.91441716861632	0	+	1.90747	2.56218
chr6	145225185	145226985	17.3368811805568	0	+	2.65684	2.45237
chr6	145803855	145805655	8.30405211222079	0	+	4.70056	2.8916
chr6	145880525	145882325	12.7861971313391	0	+	0.544993	1.09808
chr6	146406315	146408115	10.8119219069296	0	+	1.83935	1.50071
chr6	146408510	146410310	11.1319013095808	0	+	3.47433	3.00141
chr6	146478950	146480750	10.742904267001	0	+	0.749365	0.475834
chr6	146580650	146582450	8.10990224491814	0	+	2.52059	2.45237
chr6	146590655	146592455	9.56024153543429	0	+	3.9512	5.23417
chr6	147024170	147025970	10.5546091641543	0	+	1.56685	1.68372
chr6	148159365	148161165	8.11377458493576	0	+	10.3549	12.5913
chr6	148242550	148244350	9.57337632092941	0	+	1.15811	1.50071
chr6	148778570	148780370	6.32002415114122	0	+	7.83427	10.1755
chr6	148867100	148868900	8.29876479688438	0	+	2.72496	2.67199
chr6	148892865	148894665	6.5733720585106	0	+	5.04118	5.12436
chr6	148905015	148906815	12.5393197388009	0	+	2.17997	2.67199
chr6	148919300	148921100	8.1918271187197	0	+	2.31622	2.59878
chr6	148933855	148935655	8.16843592746913	0	+	1.56685	2.59878
chr6	148942445	148944245	11.922424311699	0	+	3.06558	2.96481
